,firm_name,firm_address1,firm_address2,firm_city,firm_state,firm_zip,expire_date,create_date,firm_phone,firm_type,Firm_num,GregsNotes,www,domain
6212,"King Consultants, Inc.",1205 E 46th St,,Lubbock,TX,79404,6/30/2020,6/29/2012,806 763 6157,NS,14322,,www.,kingcompanies.net
6213,Reclaim Solutions Inc.,4403 NW 51st Dr,,Gainesville,FL,32606,4/30/2020,4/27/2012,352 372 1113,SP,14328,,www.,manta.com
6214,i2r Solutions USA LLC,9500 Ray White Rd #200,,Ft. Worth,TX,76244,5/31/2020,5/4/2012,817 993 9471,SP,14330,,www.,manta.com
6215,"Sugar Hill Consulting, LLC",487 Sugar Hill Rd,,Brooklyn,WI,53521,5/31/2020,5/11/2012,608 239 1343,SP,14332,,www.,sugarhillconsulting.net
6216,"Maxum Engineers and Forensic Specialists, LLC",500 N Estrella Pkwy Ste B2/471,,Goodyear,AZ,85338,5/31/2020,5/4/2012,623 208 7420,NS,14334,,www.,facebook.com
6217,"Mainstay Engineering Group, Inc.",212 N Main Street,Ste 300,North Wales,PA,194544,5/31/2020,5/4/2012,215 646 5595,NS,14335,,www.,aiaphiladelphia.org
6218,McLendon Hydrology and Engineering,P.O. Box 126572,,Fort Worth,TX,76126,5/31/2020,5/4/2012,817 504 6726,SP,14336,,www.,linkedin.com
6219,"Steven L. Winton, P.E.",213 St. Andrew,,Gonzales,TX,78629,5/31/2020,5/4/2012,512-413-2724,SP,14339,,www.,linkedin.com
6220,Marshall Gage LLC,207 E Virginia Suite 216,,McKinney,TX,75069,5/31/2020,5/4/2012,972 542 1222,SP,14343,,www.,mapquest.com
6221,"Process Plus, LLC","135 Merchant St., Suite 300",,Cincinnati,OH,45246,5/31/2020,5/4/2012,513 742 7590,NS,14346,,www.,plusgroups.com
6222,"Probstfeld & Associates, Inc.",515 Park Grove,Suite 102,Katy,TX,77450,5/31/2020,5/18/2012,281 829 0200,NS,14349,,www.,probstfeld.com
6223,"Teal Forensics, LLC DBA Teal Forensics",1141 N Loop 1604 E #105-628,,San Antonio,TX,78232,5/31/2020,5/18/2012,210 328 9110,NS,14350,,www.,tealforensic.com
6224,Tayyari Consulting,1456 Apenzell Ln,,Lewisville,TX,75067,5/31/2020,5/18/2012,214 718 4582,SP,14351,,www.,buzzfile.com
6225,"John D. Powell, P.E.",PO BOX 81245,,Austin,TX,78708-1245,5/31/2020,5/16/2012,5124848377,SP,14357,,www.,abc.austintexas.gov
6226,Structural Engineering,1495 Bullard Road,,Blountsville,AL,35031,5/31/2020,5/16/2012,256 931 5100,SP,14359,,www.,mapquest.com
6227,"Bristol Engineering Services Company, LLC","111 W. 16th Ave., Third Floor",,Anchorage,AK,99501,5/31/2020,5/16/2012,907 563 0013,NS,14361,,www.,bristol-companies.com
6228,Noble Engineering Consultants,123 E Railroad St,,Flora,IL,62839,5/31/2020,5/25/2012,618 662 5800,SP,14362,,www.,nbleng.com
6229,"Big R Manufacturing, LLC DBA Big R Bridge",19060 CR 66,,Greeley,CO,80631,5/31/2020,5/16/2012,970 356 9600,NS,14364,,www.,bigrbridge.com
6230,"Leonard Rice Consulting Water Engineers, Inc. DBA LRE Water, LLC",1221 Auraria Pkwy,,Denver,CO,80204,6/30/2020,6/13/2012,303 455 9589,NS,14368,,www.,lrewater.com
6231,Pearson Consulting Engineers PLLC,31211 Riverlake Road,,Fulshear,TX,77441,5/31/2020,5/23/2012,713-817-9202,NS,14369,,www.,bestcompanytexas.com
6232,"Eric L. Wilson, PE DBA Wilson Engineers",2909 Perry Lane,,Austin,TX,78731,5/31/2020,5/18/2012,512 453 7815,SP,14372,,www.,linkedin.com
6233,"Energy Engineering Consultants, Inc.","10 Corporate Hill Dr., Ste. 100",,Little Rock,AR,72205,5/31/2020,5/18/2012,501 244 0511,NS,14373,,www.,facebook.com
6234,Beth Ramirez Transportation Engineering LLC,9525 Alta Mira,,Dallas,TX,75218-3506,5/31/2020,5/18/2012,214 886 1180,SP,14375,,www.,linkedin.com
6235,"David L. Brown, Consulting Engineer",1326 Shillington Dr.,,Katy,TX,77450-4338,5/31/2020,5/18/2012,713 817 4884,SP,14378,,www.,linkedin.com
6236,"Reliance Engineering and Environmental Services, LLC",10455 N Central Expy #109-441,,Dallas,TX,75231,5/31/2020,5/18/2012,214 553 4545,SP,14381,,www.,alignable.com
6237,"GFA International, Inc.",1215 Wallace Dr,,Delray Beach,FL,33444,5/31/2020,5/18/2012,561 347 0070,NS,14382,,www.,teamgfa.com
6238,"Orndorf & Associates, Inc.",8600 West Chester Pike,Suite 201,Upper Darby,PA,19082,6/30/2020,6/18/2012,610 896 4500,NS,14383,,www.,orndorf.com
6239,"Outlier Engineering, Inc. DBA Outlier Engineering",240 Oak Court,,New Braunfels,TX,78132,6/30/2020,6/18/2012,830-837-0242,SP,14384,,www.,outliereng.com
6240,"Carnegie Strategic Design Engineers, LLC DBA CSD Engineers, LLC",1000 Omega Dr #1590,,Pittsburgh,PA,15205,6/30/2020,6/13/2012,412 489 9050,NS,14385,,www.,csdengineers.com
6241,"Progress Engineering, LLC",66 Scribner Hill Rd,,Manchester,ME,4351,6/30/2020,6/13/2012,207 623 0110,NS,14386,,www.,progresseng.com
6242,Alan James Lopez DBA AJL Engineering,6835 W Hausman Rd,,San Antonio,TX,78249,6/30/2020,6/18/2012,2106631255,SP,14387,,www.,linkedin.com
6243,Straughter Engineering and Consulting,1910 Hickory Lawn Dr,,Houston,TX,77077,6/30/2020,6/1/2012,832 721 4120,SP,14389,,www.,buzzfile.com
6244,GeoCiv Engineering LLC DBA GeoCiv Engineering,509 Hackberry St,,Harlingen,TX,78552,6/30/2020,6/27/2012,956 490-9556,SP,14390,,www.,casaengr.com
6245,ADVantage Consulting Services LLC,4248 E. Rainbow Dr.,,Gilbert,AZ,85297,6/30/2020,6/18/2012,602 501 1926,NS,14392,,www.,manta.com
6246,"GTP Consulting Engineers, Inc.",4197 Pleasant Hill Rd #200,,Duluth,GA,30096,5/31/2020,5/25/2012,770 622 2270,NS,14393,,www.,gtp-eng.com
6247,"Sulzer Turbo Services Houston, Inc.",11518 Old La Porte Rd,,La Porte,TX,77571,5/31/2020,5/25/2012,713 567 2774,NS,14396,,www.,sulzer.com
6248,Liberty Engineering & Construction Inc,22535 Stokes Rd,,Waller,TX,77484-7028,7/31/2020,7/5/2012,8329302141,SP,14398,,www.,libertyengr.com
6249,Associated Substation Eng. Inc.,371 Hamp Jones Rd.,,Carrollton,GA,30117,5/31/2020,5/25/2012,7708340738,NS,14401,,www.,silvey.com
6250,"Bala Consulting Engineers, Inc.",443 S Gulph Rd,,King of Prussia,PA,19406,6/30/2020,6/1/2012,610 9949321,NS,14402,,www.,bala.com
6251,John Paul J.R. Martinez DBA JPM Services,1314 Bishops Place Dr,,Spring,TX,77379,6/30/2020,6/18/2012,713 984 9342,SP,14406,,www.,cyfairchamber.com
6252,Bruns-Pak MEP LLC,999 New Durham Rd,,Edison,NJ,8817,7/31/2020,7/5/2012,732 248 4455,NS,14407,,www.,bruns-pak.com
6253,"KH Consulting & Design, Inc.",P. O. Box 1512,,Stafford,TX,77497,6/30/2020,6/18/2012,8324190411,NS,14410,,www.,manta.com
6254,"Kentuckiana Curb Company, Inc. DBA KCC International, Inc.",2716 Grassland Drive,,Louisville,KY,40299,6/30/2020,6/18/2012,502 491 9881,NS,14417,,www.,kccmfg.com
6255,288 Engineering LLC,2715 Noble Oak Lane,,Pearland,TX,77584,6/30/2020,6/22/2012,8326563552,SP,14418,,www.,opencorporates.com
6256,Patrick M. McGuire,P. O. Box 71,,Boston,KY,40107,6/30/2020,6/22/2012,5743678305,SP,14419,,www.,patmcguirepe.com
6257,"LAJ Consulting, LLC",10218 Piermain Dr,,Houston,TX,77035,10/31/2019,10/3/2012,281 384 1471,SP,14422,,www.,manta.com
6258,"Peach State Building Consultants, Inc.",P. O. Box 2506,,Suwanee,GA,30024,6/30/2020,6/22/2012,6785410608,NS,14423,,www.,psbci.com
6259,Simpson Strong-Tie Company,Simpson Strong-Tie - Lisa Storck,2221 Country Lane,McKinney,CA,75069,6/30/2020,6/6/2012,800 999 5099,NS,14424,,www.,mapquest.com
6260,"Yates Engineers, LLC DBA Yates Engineers, LLC of Mississippi",104 Gully Ave,,Philadelphia ,MS,39350,7/31/2020,7/11/2012,601-656-5411,NS,14425,,www.,manta.com
6261,"Techworks DBA Automation Works, LLC",17521 Klamath Falls Dr,,Round Rock,TX,78681,6/30/2020,6/6/2012,512 788 4301,SP,14427,,www.,indeed.com
6262,1113 Structural Engineers,705 Nicholson St,,Houston,TX,77007,8/31/2020,8/17/2012,713 530 4425,SP,14428,,www.,homeadvisor.com
6263,Rilco Engineering Services,12700 Tanner Rd,,Houston,TX,77041,6/30/2020,6/22/2012,281 407 6480,NS,14430,,www.,rilcoengineering.com
6264,JMD Consulting,16710 Park Island Ct.,,Tomball,TX,77377,6/30/2020,6/18/2012,832 904 1548,SP,14432,,www.,jmdconsulting.com
6265,"SuperSteel Structures, LLC",1540 Century Blvd.,,Texas City,TX,77591,6/30/2020,6/13/2012,409 986 5870,SP,14435,,www.,manta.com
6266,"JCAA Consulting Engineers, LLC",4100 Wadsworth Blvd.,,Wheat Ridge,CO,80033,6/30/2020,6/18/2012,303 985 3260,NS,14436,,www.,jcaace.com
6267,"Rocky Summit Engineering Consulting, LLC.",PO Box 816151,,Dallas,TX,75381,7/31/2020,7/5/2012,2148376062,SP,14437,,www.,rockysummitec.com
6268,"LEAP Structures, PLLC DBA LEAP! Structures; LEAP!; LEAP Structures",1023 Springdale Rd.,"Bldg #7, Ste. E",Austin,TX,78721,7/31/2020,7/11/2012,512-298-3999,NS,14438,,www.,leapstructures.com
6269,"Pacheco Koch, LLC",7557 Rambler Rd,Ste 1400,Dallas,TX,75231-2388,7/31/2020,7/18/2012,972 235 3031,NS,14439,,www.,pkce.com
6270,"Alfa Tech Consulting Engineers, Inc. DBA Alfa Tech Consulting Enterprises (ATCE)",1321 Ridder Park Drive #50,,San Jose,CA,95131,6/30/2020,6/18/2012,408 487 1200,NS,14440,,www.,atce.com
6271,"Ashraf Hafez, P.E. DBA Ash Engineering","4833 Saratoga, PMB 286",,Corpus Christi,TX,78413,9/30/2019,9/14/2012,361 779 9124,SP,14441,,www.,linkedin.com
6272,"Oil & Gas Consulting, Inc. DBA Energy Risk Consulting","23501 Cinco Ranch Blvd, H120-303",,katy,TX,77494,6/30/2020,6/20/2012,2816851167,NS,14442,,www.,mhes.com
6273,PCW Construction Inc.,120 Precision Drive,,Buda,TX,78610,6/30/2020,6/18/2012,512 233 6161,NS,14443,,www.,pcwconstructioninc.com
6274,Coastal Bend Property Development LP DBA Coastal Bend Engineering,4558 FM 2351,,Friendswood,TX,77546,7/31/2020,7/5/2012,281 648 1268,NS,14444,,www.,cbpd.net
6275,"Philip T Hodge, PE",24595 Rhea County Highway,,Spring City,TN,37381,8/31/2020,8/6/2012,423 365 4684,SP,14447,,www.,vaughn-funeral-home.com
6276,"Cory Alan Haddox, P.E.",2635 N Spring Dr,,Spring,TX,77373,7/31/2020,7/11/2012,832 603 9498,SP,14448,,www.,manta.com
6277,"William R. Kraner, PE.",1805 N 2nd St ,Suite 5516,Rogers,AR,72756,6/30/2020,6/20/2012,479 631 5516,SP,14452,,www.,teamofchoice.com
6278,"Min Stone P.E., Inc. DBA PM Engineering",1412 N Riverside Dr,,Ft. Worth,TX,76111,8/31/2020,8/9/2012,972 742 1296,SP,14457,,www.,linkedin.com
6279,"PSE Designs, Inc.",1000 Hillcrest Road,Suite 222,Mobile,AL,36695,6/30/2020,6/20/2012,251 219-6089,NS,14458,,www.,psedesigns.com
6280,Dabney Commercial Engineering PLLC,2500 Wilcrest Dr. Suite #150,,Houston,TX,77042,7/31/2020,7/11/2012,281 894 3335,NS,14459,,www.,opencorporates.com
6281,CODA Consulting Group LLC,3023 S University Dr #220,,Ft. Worth,TX,76109,7/31/2020,7/5/2012,972 849 0876,NS,14460,,www.,codaconsults.com
6282,"ENTACT Professional Engineering Services, PLLC",1 East Oak Hill Drive,Suite 102,Westmont,PA,60559,6/30/2020,6/22/2012,6304139465,NS,14461,,www.,entact.com
6283,"McKinney Consulting, LLC",8524 Hwy. 6 N #309,,Houston,TX,77095,8/31/2020,8/24/2012,3464122156,SP,14463,,www.,facebook.com
6284,"ISRO Engineering Services, P.L.L.C.",8603 Cheyenne Bluff,,Converse,TX,78109,7/31/2020,7/5/2012,210-793-8136,SP,14466,,www.,start.cortera.com
6285,"TFB Engineering, LLC DBA TFB Engineering",12825 Villa Milano Drive,,Fort Worth,TX,76126,6/30/2020,6/27/2012,817 946 6086,NS,14468,,www.,dot.state.tx.us
6286,"John Labib Structural Engineers, LLP DBA John Labib & Associates",319 Main Street,,El Segundo,CA,90245,7/31/2020,7/11/2012,213 239 9703,NS,14471,,www.,labibse.com
6287,"CEMEX, Inc",10100 Katy Freeway,,Houston,TX,77043,8/31/2020,8/31/2012,7137226084,NS,14474,,www.,cemexusa.com
6288,Doble Engineering Company,85 Walnut St,,Watertown,MA,2472,7/31/2020,7/23/2012,617 926 4900,NS,14475,,www.,doble.com
6289,"Shea Carr & Jewell, Inc. DBA SCJ Alliance","8730 Tallon Lane NE, Ste. 200",,Lacey,WA,98516,7/31/2020,7/30/2012,360 352 1465,NS,14476,,www.,scjalliance.com
6290,"Steelmaster Homes, Inc. DBA Steelmaster Design-Build","1440 Markum Ranch Rd, Suite 200",,Fort Worth,TX,76126,7/31/2020,7/11/2012,817 536 6050,NS,14477,,www.,buildzoom.com
6291,"JAGZ Consulting Engineers, LLC",907 Summit Cir,,Edinburg,TX,78539,7/31/2020,7/25/2012,956 270 8476,SP,14478,,www.,manta.com
6292,Wilkinson & Associates Inc,1220 Valley Forge Rd -Ste 22,,Phoenixville,PA,19460,6/30/2020,6/29/2012,6104151220,NS,14479,,www.,wilkinsonassoc.com
6293,"Matthew Adams, PE",15100 Ella Blvd #905,,Houston,TX,77090,7/31/2020,7/16/2012,713 444 2437,SP,14484,,www.,linkedin.com
6294,"Faith Technologies, Inc.",PO Box 260,,Menasha,WI,54952-0260,10/31/2019,10/12/2012,920 225 6500,NS,14490,,www.,faithtechnologies.com
6295,"Schneider E&C Company, Inc.",12000 Aerospace Ave ,#300,Houston,FL,77034,7/31/2020,7/11/2012,713 852 6500,NS,14492,,www.,opencorporates.com
6296,Nicole Francois Consulting Inc DBA Conveyance Civil Engineering,"901 S Mopac Expwy,","Bldg 1, Ste 300",Austin,TX,78746,7/31/2020,7/16/2012,5123291900,SP,14493,,www.,linkedin.com
6297,Richard W Liesse PE,12311 Boheme Dr,,Houston,TX,77024-4901,8/31/2020,8/22/2012,713 444 3648,SP,14494,,www.,linkedin.com
6298,"Texas Geotechnical Consultants, LLC","4300 South Wayside Drive, Suite 108",,Houston,TX,77087,7/31/2020,7/23/2012,281-407-6335,NS,14495,,www.,texasgeotechnical.com
6299,STW Engineering PLLC,5962 FM 1624,,Lexington,TX,78947,7/31/2020,7/30/2012,979 224 7748,SP,14496,,www.,bbb.org
6300,"Robson Forensic, Inc.",354 N. Prince Street,,Lancaster,PA,17603,7/31/2020,7/18/2012,717 293 9050,NS,14500,,www.,robsonforensic.com
6301,IHI E&C International Corporation,15377 Memorial Drive,Suite 300,Houston,TX,77079,7/31/2020,7/16/2012,832-770-2727,NS,14510,,www.,ihi-ec.com
6302,Dippon Engineering,PO BOX 50482,,Colorado Springs,CO,80949,7/31/2020,7/25/2012,719-355-9052,NS,14514,,www.,dipponengineering.com
6303,"Logical Systems, LLC",PO Box 341321,,Bartlett,TN,38184-1321,7/31/2020,7/16/2012,901 377 5574,NS,14515,,www.,logicalsysinc.com
6304,CMTS LLC,8500 N. Stemmons Fwy.,Suite 6077,Dallas,TX,75247,7/31/2020,7/23/2012,214 637 6200,NS,14516,,www.,cmtsllc.com
6305,Soney FM LLC,"10329 Cross Creek Blvd, Suite P",,Tampa,FL,33647,7/31/2020,7/16/2012,7274204796,NS,14518,,www.,facebook.com
6306,Van Cleef Engineering Associates LLC,520 N. New Street,,Bethlehem,PA,18018,8/31/2020,8/13/2012,610 332 1772,NS,14520,,www.,vancleefengineering.com
6307,"Complete Structural Consulting, Inc.",9880 Westpoint Drive ,Suite 100,Indianapolis,IN,46256,8/31/2019,8/22/2012,3174689112,NS,14524,,www.,completestructural.com
6308,William R. Hutchison,9305 Jamaica Beach,,Jamaica Beach,TX,77554,7/31/2020,7/16/2012,512 745 0599,SP,14526,,www.,texasgroundwater.org
6309,"Key Environmental, Inc.",200 Third Ave,,Carnegie,PA,15106,7/31/2020,7/25/2012,412 279 3363,NS,14527,,www.,keyenvir.com
6310,Stronghold Ltd.,2225 Sens Rd,,La Porte,TX,77571,8/31/2020,8/6/2012,281-402-7647,NS,14529,,www.,strongholdlimited.com
6311,"Rogers, Lovelock & Fritz, Inc. DBA RLF",4750 New Broad Street,,Orlando,FL,32814,7/31/2020,7/16/2012,407 730 8600,NS,14530,,www.,rlfarchitects.com
6312,"Dannenbaum Engineering Company-El Paso, LLC",10737 Gateway West Blvd #112,,El Paso,TX,79935,9/30/2020,9/10/2012,915 629 0401,NS,14531,,www.,dannenbaum.com
6313,"Roma, LTD.",PO Box 1326,,Portland,TX,78374,8/31/2020,8/6/2012,361 643 5993,SP,14535,,www.,manta.com
6314,"PPI Engineering & Construction Services, LLC","2627 Chestnut Ridge Drive, Suite 240",,Kingwood,TX,77339,10/31/2019,10/3/2012,8328441212,NS,14536,,www.,linkedin.com
6315,Adeppo Group Inc.,P.O. Box 79462,,Houston,TX,77279-9462,8/31/2019,8/16/2012,832 878 4933,SP,14538,,www.,dnb.com
6316,Thomas E. Frazier,PO Box 46,,Eustace,TX,75124,7/31/2020,7/30/2012,903 681 7483,SP,14539,,www.,nuwber.com
6317,Beacon Engineering,1900 Abbott St #105,,Charlotte,NC,28203,7/31/2020,7/23/2012,704 395 2705,SP,14540,,www.,manta.com
6318,"Nicholson Engineering, PLLC DBA Nicholson Structural",9221 Meadowglen Dr,,Dallas,TX,75238,8/31/2019,8/22/2012,214 316 2285,SP,14541,,www.,nicholson-engineering.com
6319,"AMR Consults, LLC",5905 Sedgefield Dr.,,Austin,TX,78746-7267,8/31/2020,8/13/2012,512-657-2940,SP,14542,,www.,start.cortera.com
6320,"Gene Structural Engineering, Inc.",5510 Caspian Falls Ln,,Fulshear,TX,77441,8/31/2020,8/9/2012,2816907329,NS,14543,,www.,genestructural.com
6321,Kidwell Engineering and Design Inc.,2115 Lexington Road,Suite 100,Louisville,KY,40206,8/31/2019,8/17/2012,502 414 4545,NS,14545,,www.,sfcs.com
6322,"R. T. Patterson Company, Inc.",230 3rd Ave FL2,,Pittsburgh,PA,15222,1/31/2020,1/24/2013,412 227 6600,NS,14548,,www.,rtpatterson.com
6323,"Mina Samuell Eskander, P.E.",1112 John McCain Rd,,Colleyville,TX,76034,8/31/2020,8/22/2012,469 777 6462,SP,14551,,www.,radaris.com
6324,"Haltom Engineering, LLC",495 Mulberry Street,,Memphis,TN,38103,8/31/2020,8/22/2012,901 575 2354,NS,14553,,www.,haltomengineering.com
6325,Texas Engineering Services,8801 Airline Dr,,Houston,TX,77037,8/31/2020,8/24/2012,281 650 6954,SP,14555,,www.,texasengg.com
6326,"Robert W. Eggert, Jr. P.E.",12503 Boheme Dr,,Houston,TX,77024,8/31/2020,8/13/2012,832 465 3794,SP,14557,,www.,linkedin.com
6327,"Structural Consulting Group, LLC",6250 Shiloh Rd #20,,Alpharetta,GA,30005,8/31/2019,8/6/2012,678 513 4242,NS,14559,,www.,scg-atl.com
6328,EDA/jt/llc,2202 E 49th St #100,,Tulsa,OK,74105,8/31/2019,8/31/2012,918 743 4419,SP,14561,,www.,porch.com
6329,"PENN PRO, Inc.",P. O. Box 89,,Mulberry,FL,33860,8/31/2020,8/16/2012,863 648 9990,NS,14563,,www.,pennpro.net
6330,Shalom Services Corporation,1507 Quail Ridge Dr.,,Cedar Hill,TX,75104,11/30/2019,8/31/2012,214 705 2037,NS,14564,,www.,manta.com
6331,"Jarvis Civil Engineering, PLLC",2827 Delmar Terrace Dr,,Spring,TX,77386,8/31/2020,8/17/2012,281 757 8133,SP,14565,,www.,jarvisciveng.com
6332,Christopher Thomas Curl DBA C. Thomas Curl,121 Hawk Ln,,Red Oak,TX,75154,8/31/2020,8/22/2012,972 330 7828,SP,14567,,www.,smartbackgroundchecks.com
6333,Daniel Javier Quintana,1408 Mija Ln,,Seabrook,TX,77586,8/31/2020,8/22/2012,281 291 9776,SP,14568,,www.,smartbackgroundchecks.com
6334,"MHS Planning & Design, LLC",212 W 9th St,,Tyler,TX,75701,9/30/2019,9/12/2012,903 597 6606,NS,14571,,www.,mhsplanning.com
6335,"Fratto, Mattern Consultants, PLLC",2201 N Collins St #295,,Arlington,TX,76011,8/31/2019,8/24/2012,817 461 2337,NS,14574,,www.,clustrmaps.com
6336,Modular Space Corporation DBA ModSpace,1200 Swedesford Rd,,Berwyn,PA,19312,8/31/2019,8/17/2012,610 232 0886,NS,14575,,www.,bloomberg.com
6337,"GSH Engineering, LLC",1100 E. Jasmine Ave.,Suite 105,McAllen,TX,78501,9/30/2019,9/10/2012,956-631-0529,NS,14580,,www.,linkedin.com
6338,"P.E. Consulting Services, LLC",PO Box 311836,,New Braunfels,TX,78131,10/31/2019,10/12/2012,830 624 1000,SP,14581,,www.,yellowpages.com
6339,VoltAir Consulting Engineers-Texas,5373 West Alabama Street,Suite 400,Houston,TX,77056,9/30/2019,9/28/2012,832-371-6181,NS,14583,,www.,govcb.com
6340,"Structures America Innovative Engineering, PLC",2240 NW 164th St,,Edmond,OK,73013,9/30/2019,9/10/2012,405 285 5511,NS,14584,,www.,facebook.com
6341,"McHale & Associates, Inc.",PO Box 67,,Redmond,WA,98073-0067,8/31/2020,8/13/2012,425 883 2058,NS,14586,,www.,mchale.com
6342,"Colletto Services, Inc.",PO Box 218768,,Houston,TX,77218,10/31/2019,10/11/2012,855 295 2500,SP,14587,,www.,linkedin.com
6343,Dyna Solutions Engineering LLC,12454 Barryknoll Ln,,Houston,TX,77024,8/31/2020,8/30/2012,9134888161,SP,14588,,www.,texas-register.com
6344,"Truman Young & Associates, Inc. DBA Truman P. Young & Associates",4225 Malsbary Rd #207,,Cincinnati,OH,45242,8/31/2020,8/30/2012,513 861 5655,NS,14591,,www.,trumanpyoung.com
6345,"KBH Traffic Engineering, LLC",1127 Eldridge Pkwy #300-203,,Houston,TX,77077,8/31/2020,8/24/2012,8322501861,NS,14592,,www.,kbhtraffic.com
6346,"MODECO, LLC",12790 FM 1560 N #216,,Helotes ,TX,78023,9/30/2020,9/10/2012,210-688-0000,NS,14593,,www.,yelp.com
6347,"Greg Riley, P.E. DBA Riley P. Eng. Services",785 Tucker Rd Suite G,P.M.B. 552,Tehachapi,CA,93561,8/31/2019,8/16/2012,805 630 6619,SP,14594,,www.,linkedin.com
6348,"The Rios Group, Inc.",7400 Sand St. ,,Ft. Worth,TX,76118,8/31/2020,8/24/2012,817 345 7500,NS,14595,,www.,rios-group.com
6349,"Special Fire Systems, Inc.",630 Intl Pkwy,Ste. 100,Richardson,TX,75081,10/31/2019,10/3/2012,214 341 6900,NS,14596,,www.,specialfire.com
6350,PTM Engineering LLC,2024 GRAHAM PLACE,,PRYOR,OK,74361,8/31/2020,8/31/2012,903 239 2328,NS,14597,,www.,manta.com
6351,"J&M Engineering, LLC",3045 S Kansas Expy,,Springfield,MO,65807,9/30/2020,9/12/2012,417 708 9315,NS,14598,,www.,jandmstructural.com
6352,"Design Tree Engineering, Inc.",120 17th Ave W,,Alexandria,MN,56308,8/31/2019,8/16/2012,320 762 1290,NS,14599,,www.,designtreeengineering.com
6353,"Shields Engineering Group, Inc.",409 John Wesley Dobbs Ave Ste F,,Atlanta,GA,30312,9/30/2019,9/12/2012,404 909 5254,NS,14602,,www.,shieldseng.com
6354,"Lange Structural Group, LLC",3616 Potomac Ln,,Lincoln,NE,68516,8/31/2020,8/17/2012,402 421 9540,NS,14603,,www.,langestructuralgroup.com
6355,Chris Victor Engineering and Research Inc.,11306 Piping Rock Dr,,Houston,TX,77077-6820,10/31/2019,10/3/2012,2813863107,SP,14606,,www.,chrisvictorer.com
6356,"Rockwell Enterprises, LLC",P. O. Box 132097,,Houston,TX,77219,9/30/2019,9/12/2012,713 202 6418,SP,14607,,www.,facebook.com
6357,"Ryan A. Royal, P.E.",25603 Desert Rainbow,,Boerne,TX,78006,9/30/2019,9/12/2012,830 431 2584,SP,14608,,www.,mapquest.com
6358,"Ross Engineering, LLC DBA Ross EPC, LLC",620 West California Ave.,,Oklahoma City,OK,73102,10/31/2019,10/18/2012,405-235-0726,NS,14610,,www.,linkedin.com
6359,CRB Consulting LLC,5637 Locke Ln,,Houston,TX,77056,9/30/2019,9/14/2012,713 501 0046,NS,14613,,www.,crbusa.com
6360,"Advisory Engineering & Analytics, LLC",10060 Tate Lane,,Frisco,TX,75033,8/31/2020,8/22/2012,469-200-8233,NS,14614,,www.,aea-innovations.com
6361,"Watts & Associates, Inc.",1820 Heights Boulevard,,Houston,TX,77008,8/31/2020,8/30/2012,713 277 7981,NS,14615,,www.,watts-inc.com
6362,"LAM+DCI, LLC",508 W 16th St,,Austin,TX,78701,10/31/2019,10/3/2012,512 476 2717,NS,14616,,www.,lam-dci.com
6363,Ovilla Engineering Corp.,600 Trojacek Rd.,,Ennis,TX,75119,9/30/2020,9/14/2012,214-868-6437,NS,14617,,www.,manta.com
6364,"Intex Electrical Contractors, Inc.",PO Box 1886,,Forney,TX,75126,9/30/2020,9/24/2012,972 288 8041,NS,14620,,www.,intexelectric.com
6365,"Kitchen and Associates Services Inc. DBA Kitchen Architectural and Engineering Services, Inc.",756 Haddon Ave,,Collingswood,NJ,8108,9/30/2019,9/10/2012,856 854 1880,NS,14623,,www.,kitchenandassociates.com
